#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Crédito inicial 2015,Modificaciones 2015,Credito definitivo 2015,Obligado 2015
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,16001,GIZARTE SEGURANTZA,310,1,1,410454,0,410454,413378.96
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,16004,ELKARKIDETZAKO KUOTAK,310,1,1,28453,0,28453,26376.5
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,20001,LURSAILEN ETA ONDASUN NATURALEN ERRENTAMENDUA,310,1,2,619,0,619,602.57
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22199,BESTELAKO HORNIDURAK,310,1,2,2000,0,2000,2929.49
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22503,AUTONOMI ERKIDEGOKO TRIBUTUAK,310,1,2,500,0,500,0
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22601,KANONAK,310,1,2,500,0,500,189.32
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,310,1,2,1000,0,1000,1682.41
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22610,KALTE-ORDAINAK,310,1,2,248697,0,248697,295853.25
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22699,BESTELAKO GASTUAK,310,1,2,10202,0,10202,3908.48
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22707,AZTERLAN ETA LAN TEKNIKOAK,310,1,2,41209,0,41209,34318.29
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22712,ZERBITZU INFORMATIKOAK,310,1,2,32215,0,32215,18755
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22713,KOMUNIKAZIO ETA IRUDI ZERBITZUAK EMATEA,310,1,2,31215,0,31215,31002.69
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,310,1,2,2500,0,2500,1903.42
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,310,1,2,0,0,0,523.54
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1691,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",310,1,2,1400,0,1400,1242.78
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,310,1,1,204631,0,204631,163710
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,12101,LANTOKI OSAGARRIA,310,1,1,73933,0,73933,85853.18
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,12102,OSAGARRI BEREZIA,310,1,1,217929,0,217929,239447.69
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,12103,PRODUKTIBITATE OSAGARRIA,310,1,1,39423,0,39423,45969.66
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,12104,HABOROKINAK,310,1,1,1257,0,1257,576.33
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,310,1,1,0,0,0,12113.3
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,16001,GIZARTE SEGURANTZA,310,1,1,137466,0,137466,158938.19
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,16004,ELKARKIDETZAKO KUOTAK,310,1,1,4936,0,4936,4933.88
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,21001,AZPIEGITUREN ETA ONDASUN NATURALEN IRAUNARAZPENA,310,1,2,6846900,175347,7022247,6266206.45
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,60101,ERABILERA OROKORRERAKO AZPIEGITURA ETA URBANIZAZIOA,310,1,6,120000,0,120000,107046.3
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1721,"HIRIGUNEETAKO HOTS-, ARGI- ETA ATMOSFERA-KUTSADURAREN AURKAKO BABESA",60101,ERABILERA OROKORRERAKO AZPIEGITURA ETA URBANIZAZIOA,310,1,6,0,74587,74587,69234.48
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1751,BASOETAKO PARKEAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,310,1,1,40463,0,40463,31571.09
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1751,BASOETAKO PARKEAK,12101,LANTOKI OSAGARRIA,310,1,1,13640,0,13640,14975.03
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1751,BASOETAKO PARKEAK,12102,OSAGARRI BEREZIA,310,1,1,48060,0,48060,52946.34
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1751,BASOETAKO PARKEAK,12103,PRODUKTIBITATE OSAGARRIA,310,1,1,8794,0,8794,9192.73
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1751,BASOETAKO PARKEAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,310,1,1,0,0,0,611.73
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1751,BASOETAKO PARKEAK,16001,GIZARTE SEGURANTZA,310,1,1,31659,0,31659,33552.58
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1751,BASOETAKO PARKEAK,21001,AZPIEGITUREN ETA ONDASUN NATURALEN IRAUNARAZPENA,310,1,2,645097,0,645097,641102.79
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1751,BASOETAKO PARKEAK,60101,ERABILERA OROKORRERAKO AZPIEGITURA ETA URBANIZAZIOA,310,1,6,120000,0,120000,119986.63
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9121,UDAL GOBERNUARI LAGUNTZEA,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,310,9,1,88862,0,88862,43285
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9121,UDAL GOBERNUARI LAGUNTZEA,16001,GIZARTE SEGURANTZA,310,9,1,13566,0,13566,17708.3
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,310,9,1,70542,0,70542,56593.81
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,12101,LANTOKI OSAGARRIA,310,9,1,27049,0,27049,32300.38
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,12102,OSAGARRI BEREZIA,310,9,1,71808,0,71808,81986.54
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,12103,PRODUKTIBITATE OSAGARRIA,310,9,1,17873,0,17873,21974.3
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,310,9,1,0,0,0,2208.19
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,16001,GIZARTE SEGURANTZA,310,9,1,45667,0,45667,54080.34
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,16004,ELKARKIDETZAKO KUOTAK,310,9,1,3657,0,3657,3162.02
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,60201,ERABILERA OROKORRERAKO ONDARE HISTORIKOA,310,9,6,100000,0,100000,0
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,310,9,6,3580000,-743318.69,2836681.31,591288.35
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,68201,ERAIKINAK ETA BESTE ONDARE ERAIKUNTZA BATZUK,310,9,6,0,0,0,20799.59
319,OBRA ETA ZERBITZUAK. BARRUTIAK,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,60101,ERABILERA OROKORRERAKO AZPIEGITURA ETA URBANIZAZIOA,319,1,6,11282000,0,11282000,10311769.39
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,320,1,1,0,0,0,39408.94
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,320,1,1,84233,0,84233,87733.06
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,320,1,1,608370,0,608370,489792.5
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,12101,LANTOKI OSAGARRIA,320,1,1,273731,0,273731,333541.3
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,12102,OSAGARRI BEREZIA,320,1,1,704275,0,704275,807956.37
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,12103,PRODUKTIBITATE OSAGARRIA,320,1,1,85338,0,85338,109876.77
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,12104,HABOROKINAK,320,1,1,0,0,0,196.01
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,320,1,1,0,0,0,42467.9
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,16001,GIZARTE SEGURANTZA,320,1,1,411500,0,411500,444217.63
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,16004,ELKARKIDETZAKO KUOTAK,320,1,1,21467,0,21467,22409.66
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,320,1,2,1000,0,1000,0
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,320,1,2,1000,0,1000,1226.94
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22003,MATERIAL INFORMATIKO INBENTARIAEZINA,320,1,2,1000,0,1000,10162.61
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22199,BESTELAKO HORNIDURAK,320,1,2,3000,0,3000,3565.48
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22301,GARRAIOAK,320,1,2,1000,0,1000,0
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,320,1,2,1500,0,1500,0
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22603,PUBLIZITATEA ETA PROPAGANDA,320,1,2,1500,0,1500,0
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22604,GASTU JURIDIKOAK,320,1,2,0,0,0,1605.98
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22605,BILERAK ETA BATZARRAK,320,1,2,1500,0,1500,0
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22610,KALTE-ORDAINAK,320,1,2,1000,0,1000,0
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22699,BESTELAKO GASTUAK,320,1,2,6500,0,6500,14973.04
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,320,1,2,2000,0,2000,0
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22707,AZTERLAN ETA LAN TEKNIKOAK,320,1,2,56000,0,56000,6981.3
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22712,ZERBITZU INFORMATIKOAK,320,1,2,5000,0,5000,1569.19
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,320,1,2,2000,0,2000,119.03
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,320,1,2,3000,0,3000,0
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",320,1,2,3000,0,3000,349.29
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,23901,BESTELAKO KALTE-ORDAINAK. EPAIMAHAIKIDE JARDUTEA,320,1,2,7000,0,7000,576
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,23999,BESTELAKO KALTE-ORDAINAK,320,1,2,3000,0,3000,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,320,1,1,116445,0,116445,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,320,1,1,451888,0,451888,387914.01
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12101,LANTOKI OSAGARRIA,320,1,1,200476,0,200476,266041.22
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12102,OSAGARRI BEREZIA,320,1,1,511793,0,511793,627087.73
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12103,PRODUKTIBITATE OSAGARRIA,320,1,1,65615,0,65615,74402.4
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12104,HABOROKINAK,320,1,1,4580,0,4580,4682.37
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,320,1,1,0,0,0,33262.85
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,16001,GIZARTE SEGURANTZA,320,1,1,322027,0,322027,338819.34
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,16004,ELKARKIDETZAKO KUOTAK,320,1,1,19301,0,19301,22167.27
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22199,BESTELAKO HORNIDURAK,320,1,2,2000,0,2000,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,320,1,2,2500,0,2500,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22603,PUBLIZITATEA ETA PROPAGANDA,320,1,2,3000,0,3000,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22605,BILERAK ETA BATZARRAK,320,1,2,1100,0,1100,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22610,KALTE-ORDAINAK,320,1,2,500,0,500,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22699,BESTELAKO GASTUAK,320,1,2,1000,0,1000,1232.9
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22707,AZTERLAN ETA LAN TEKNIKOAK,320,1,2,355500,0,355500,270720.3
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22712,ZERBITZU INFORMATIKOAK,320,1,2,500,0,500,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22717,BIDAI AGENTZIETAKO ZERBITZUAK,320,1,2,500,0,500,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,320,1,2,500,0,500,11186.68
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",320,1,2,500,0,500,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,68901,ONDARE ALORREKO BESTELAKO INBERTSIOAK,320,1,6,2000000,0,2000000,999103.71
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,320,1,1,612493,0,612493,488413.49
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12101,LANTOKI OSAGARRIA,320,1,1,272329,0,272329,325077.73
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12102,OSAGARRI BEREZIA,320,1,1,693054,0,693054,780119.34
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12103,PRODUKTIBITATE OSAGARRIA,320,1,1,80383,0,80383,101216.15
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12104,HABOROKINAK,320,1,1,2128,0,2128,13314.74
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,320,1,1,0,0,0,4915.85
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,16001,GIZARTE SEGURANTZA,320,1,1,389390,0,389390,416202.67
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,16004,ELKARKIDETZAKO KUOTAK,320,1,1,20234,0,20234,20227.9
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,22712,ZERBITZU INFORMATIKOAK,320,1,2,0,0,0,9799.79
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,22718,ORDEZKO BURUTZAPENA,320,1,2,120000,0,120000,73320.57
320,HIRI PLANGINTZA,1521,BABES PUBLIKOKO ETXEBIZITZAREN SUSTAPENA ETA KUDEAKETA,71001,KAPITAL TRANSFERENTZIAK EAE-KO ADMINISTRAZIO OROKORRERA,320,1,7,1000000,0,1000000,479512.54
320,HIRI PLANGINTZA,1522,ERAIKUNTZEN KONTSERBAZIOA ETA BIRGAITZEA,78099,KAPITAL TRANSFERENTZIAK FAMILIEI,320,1,7,930000,0,930000,560282.95
320,HIRI PLANGINTZA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,60001,INBERTSIOAK ERABILERA OROKORRERAKO LURRETAN,320,1,6,620000,572414,1192414,578855.93
320,HIRI PLANGINTZA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,60101,ERABILERA OROKORRERAKO AZPIEGITURA ETA URBANIZAZIOA,320,1,6,0,0,0,126925.72
320,HIRI PLANGINTZA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,68001,LURRAK ETA ONDARE ONDASUN NATURALAK,320,1,6,200000,0,200000,9922.06
320,HIRI PLANGINTZA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,72001,KAPITAL TRANSFERENTZIAK BIZKAIKO FORU ALDUNDIARI,320,1,7,71000,0,71000,59400
320,HIRI PLANGINTZA,3361,ONDARE HISTORIKO-ARTISTIKOAREN BABESA,77199,KAPITAL TRANSFERENTZIAK BESTE ENPRESA PIBATU BATZUEI,320,3,7,30000,0,30000,30000
320,HIRI PLANGINTZA,9121,UDAL GOBERNUARI LAGUNTZEA,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,320,9,1,90484,0,90484,42433.93
320,HIRI PLANGINTZA,9121,UDAL GOBERNUARI LAGUNTZEA,16001,GIZARTE SEGURANTZA,320,9,1,13566,0,13566,3442.24
410,KULTURA,1532,BIDE PUBLIKOEN ZOLAKETA,21001,AZPIEGITUREN ETA ONDASUN NATURALEN IRAUNARAZPENA,410,1,2,0,3000,3000,2871.11
410,KULTURA,3291,MUSIKA IRAKASKUNTZA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,287076,0,287076,231319.98
410,KULTURA,3291,MUSIKA IRAKASKUNTZA,12101,LANTOKI OSAGARRIA,410,3,1,106325,0,106325,124136.14
410,KULTURA,3291,MUSIKA IRAKASKUNTZA,12102,OSAGARRI BEREZIA,410,3,1,270575,0,270575,315911.55
410,KULTURA,3291,MUSIKA IRAKASKUNTZA,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,21768,0,21768,28024.31
410,KULTURA,3291,MUSIKA IRAKASKUNTZA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,410,3,1,0,0,0,26003.69
410,KULTURA,3291,MUSIKA IRAKASKUNTZA,16001,GIZARTE SEGURANTZA,410,3,1,145375,0,145375,166942.73
410,KULTURA,3291,MUSIKA IRAKASKUNTZA,16004,ELKARKIDETZAKO KUOTAK,410,3,1,6784,0,6784,6783.28
410,KULTURA,3291,MUSIKA IRAKASKUNTZA,43102,BILBAOMUSIKA TEARENTZAKO TRANSFERENTZIA ARRUNTAK,410,3,4,2296129,0,2296129,2296129
410,KULTURA,3291,MUSIKA IRAKASKUNTZA,73102,KAPITAL TRANSFERENTZIAK BILBAO MUSIKA TEA-RA,410,3,7,23000,0,23000,22938.22
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,410,3,1,0,0,0,44858.95
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,410,3,1,87402,0,87402,90925.68
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,303959,0,303959,234056.44
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12101,LANTOKI OSAGARRIA,410,3,1,134959,0,134959,154335.21
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12102,OSAGARRI BEREZIA,410,3,1,388366,0,388366,403137.98
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,35745,0,35745,41582.92
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12104,HABOROKINAK,410,3,1,0,0,0,2005.97
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,410,3,1,0,0,0,37966.73
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,16001,GIZARTE SEGURANTZA,410,3,1,198746,0,198746,224662.22
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,15315,0,15315,14836.36
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,410,3,2,100,0,100,2386.85
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22199,BESTELAKO HORNIDURAK,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22301,GARRAIOAK,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22408,ERANTZUKIZUN ZIBILEKO ASEGURUAK,410,3,2,100,0,100,0
