#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Crédito inicial 2016,Modificaciones 2016,Credito definitivo 2016,Obligado 2016
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12102,OSAGARRI BEREZIA,320,1,1,731386,0,731386,850811.9
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12103,PRODUKTIBITATE OSAGARRIA,320,1,1,86232,0,86232,118108.27
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12104,HABOROKINAK,320,1,1,2150,0,2150,3808.99
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,320,1,1,0,0,0,16531.99
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,16001,GIZARTE SEGURANTZA,320,1,1,382217,0,382217,399648.71
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,16004,ELKARKIDETZAKO KUOTAK,320,1,1,20435,0,20435,21560.33
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,22707,AZTERLAN ETA LAN TEKNIKOAK,320,1,2,0,0,0,1415.7
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,22712,ZERBITZU INFORMATIKOAK,320,1,2,0,0,0,7477.8
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,22718,ORDEZKO BURUTZAPENA,320,1,2,122600,0,122600,229371.2
320,HIRI PLANGINTZA,1522,ERAIKUNTZEN KONTSERBAZIOA ETA BIRGAITZEA,78099,KAPITAL TRANSFERENTZIAK FAMILIEI,320,1,7,930000,0,930000,532825.09
320,HIRI PLANGINTZA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,60001,INBERTSIOAK ERABILERA OROKORRERAKO LURRETAN,320,1,6,820000,0,820000,212349.08
320,HIRI PLANGINTZA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,68001,LURRAK ETA ONDARE ONDASUN NATURALAK,320,1,6,75000,0,75000,5844.66
320,HIRI PLANGINTZA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,72001,KAPITAL TRANSFERENTZIAK BIZKAIKO FORU ALDUNDIARI,320,1,7,71000,0,71000,55200
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,290900,0,290900,219502.94
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12101,LANTOKI OSAGARRIA,410,3,1,106832,0,106832,116800.95
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12102,OSAGARRI BEREZIA,410,3,1,271716,0,271716,295268.5
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,22848,0,22848,31428.29
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12104,HABOROKINAK,410,3,1,0,0,0,-895.92
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,410,3,1,0,0,0,74703.29
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,16001,GIZARTE SEGURANTZA,410,3,1,135576,0,135576,98742.39
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,16004,ELKARKIDETZAKO KUOTAK,410,3,1,6852,0,6852,6783.28
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,43102,BILBAOMUSIKA TEARENTZAKO TRANSFERENTZIA ARRUNTAK,410,3,4,2309400,47050,2356450,2356450
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,73102,KAPITAL TRANSFERENTZIAK BILBAO MUSIKA TEA-RA,410,3,7,23000,0,23000,22335.15
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,410,3,1,82378,0,82378,82377.36
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,410,3,1,86563,0,86563,90977.58
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,308561,0,308561,265624.9
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12101,LANTOKI OSAGARRIA,410,3,1,137363,0,137363,171251.4
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12102,OSAGARRI BEREZIA,410,3,1,394626,0,394626,456956.89
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,33213,0,33213,62599.37
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12104,HABOROKINAK,410,3,1,0,0,0,63
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,410,3,1,0,0,0,19606.34
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,16001,GIZARTE SEGURANTZA,410,3,1,202114,0,202114,202326.87
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,16222,0,16222,18292.85
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22199,BESTELAKO HORNIDURAK,410,3,2,100,0,100,486.2
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22301,GARRAIOAK,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22408,ERANTZUKIZUN ZIBILEKO ASEGURUAK,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22601,KANONAK,410,3,2,7500,0,7500,12806.54
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,410,3,2,200,0,200,251.2
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,208950,0,208950,212159.06
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22605,BILERAK ETA BATZARRAK,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22607,BESTE ENTE BATZUETAKO PARTAIDETZA-KUOTAK,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22610,KALTE-ORDAINAK,410,3,2,500,0,500,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22699,BESTELAKO GASTUAK,410,3,2,5000,0,5000,2352.8
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,410,3,2,400,0,400,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22712,ZERBITZU INFORMATIKOAK,410,3,2,45000,0,45000,42080.9
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22713,KOMUNIKAZIO ETA IRUDI ZERBITZUAK EMATEA,410,3,2,55000,0,55000,43257.5
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,410,3,2,2000,0,2000,1690.13
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,410,3,2,180,0,180,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,410,3,2,23400,0,23400,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",410,3,2,2000,0,2000,3295.99
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,594569,0,594569,480008.41
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12101,LANTOKI OSAGARRIA,410,3,1,242284,0,242284,283765.16
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12102,OSAGARRI BEREZIA,410,3,1,711605,0,711605,779499.9
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,44146,0,44146,76016.68
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12104,HABOROKINAK,410,3,1,0,0,0,1849.37
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,410,3,1,0,0,0,20244.01
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,16001,GIZARTE SEGURANTZA,410,3,1,391868,0,391868,393968.65
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,16116,0,16116,16436.2
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,23420,0,23420,6000
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,410,3,2,23500,0,23500,27961.08
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22002,"PRENTSA, ALDIZKARIAK, LIBURUAK ETA ARGITALPENAK",410,3,2,90200,0,90200,81063.61
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22114,MATERIAL TEKNIKO ETA BEREZIAREN HORNIDURA,410,3,2,11000,0,11000,4946.48
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22199,BESTELAKO HORNIDURAK,410,3,2,2500,0,2500,744.04
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22301,GARRAIOAK,410,3,2,1000,0,1000,363
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22499,BESTE ARRISKU BATZUETARAKO ASEGURUAK,410,3,2,500,0,500,454.61
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22601,KANONAK,410,3,2,7000,0,7000,6646.74
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,11000,0,11000,12921.38
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22605,BILERAK ETA BATZARRAK,410,3,2,14000,0,14000,9762.41
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22607,BESTE ENTE BATZUETAKO PARTAIDETZA-KUOTAK,410,3,2,500,0,500,400
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22699,BESTELAKO GASTUAK,410,3,2,12250,0,12250,6930.34
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,410,3,2,128500,0,128500,95693.52
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22705,"ZAINTZA, GORDAILUAK ETA BILTEGIKO LANAK",410,3,2,50000,0,50000,43060.99
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,14000,0,14000,2561
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22712,ZERBITZU INFORMATIKOAK,410,3,2,49820,15280,65100,46440.9
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22715,ERABILTZAILENGANAKO LAGUNTZA ZERBITZUAK,410,3,2,21780,0,21780,21228.8
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,410,3,2,500,0,500,0
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,410,3,2,500,0,500,436.79
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22759,LIBURUTEGI ZERBITZUAK,410,3,2,6000,0,6000,20812.4
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",410,3,2,600,0,600,438.34
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,410,3,6,0,0,0,4989.99
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,62601,ZERBITZU PUBLIKORAKO INFORMAZIOA PROZESATZEKO EKIPOAK,410,3,6,0,0,0,8046.5
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,62801,ZERBITZU PUBLIKORAKO FUNTS BIBLIOGRAFIKOAK,410,3,6,230000,0,230000,223946.92
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,62901,ZERBITZU PUBLIKORAKO BESTE INBERTSIO BATZUK,410,3,6,21000,0,21000,7093.63
410,KULTURA,3322,AGIRITEGIAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,123410,0,123410,99030.91
410,KULTURA,3322,AGIRITEGIAK,12101,LANTOKI OSAGARRIA,410,3,1,48031,0,48031,58225.13
410,KULTURA,3322,AGIRITEGIAK,12102,OSAGARRI BEREZIA,410,3,1,135662,0,135662,150814.98
410,KULTURA,3322,AGIRITEGIAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,15926,0,15926,19553.97
410,KULTURA,3322,AGIRITEGIAK,12104,HABOROKINAK,410,3,1,0,0,0,576.52
410,KULTURA,3322,AGIRITEGIAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,410,3,1,0,0,0,32182.95
410,KULTURA,3322,AGIRITEGIAK,16001,GIZARTE SEGURANTZA,410,3,1,78412,0,78412,88193.32
410,KULTURA,3322,AGIRITEGIAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,5551,0,5551,4747.3
410,KULTURA,3322,AGIRITEGIAK,22114,MATERIAL TEKNIKO ETA BEREZIAREN HORNIDURA,410,3,2,4500,0,4500,3483.59
410,KULTURA,3322,AGIRITEGIAK,22199,BESTELAKO HORNIDURAK,410,3,2,0,0,0,261
410,KULTURA,3322,AGIRITEGIAK,22699,BESTELAKO GASTUAK,410,3,2,200,0,200,200
410,KULTURA,3322,AGIRITEGIAK,22705,"ZAINTZA, GORDAILUAK ETA BILTEGIKO LANAK",410,3,2,349000,0,349000,348986.52
410,KULTURA,3322,AGIRITEGIAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,18480,0,18480,21780
410,KULTURA,3322,AGIRITEGIAK,22712,ZERBITZU INFORMATIKOAK,410,3,2,20820,0,20820,18999.27
410,KULTURA,3322,AGIRITEGIAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,410,3,2,500,0,500,0
410,KULTURA,3322,AGIRITEGIAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",410,3,2,500,0,500,12.6
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,43504,BILBAO BIZKAIA MUSEOARI TRANSFERENTZIA ARRUNTA,410,3,4,899000,0,899000,899000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,43601,TRANSFERENTZIA ARRUNTAK BILBAO ARTE FUNDAZIORA,410,3,4,796000,0,796000,796000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,43604,TRANSFERENTZIA ARRUNTAK BILBAO ARTE EDER MUSEORA,410,3,4,1455000,0,1455000,1455000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,43609,TRANSFERENTZIA ARRUNTAK GUGGENHEIM MUSEORA,410,3,4,250000,0,250000,250000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,73504,KAPITAL TRANSFERENTZIAK BILBAO BIZKAIA MUSEOEI,410,3,7,350000,0,350000,50000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,73601,KAPITAL TRANSFERENTZIAK BILBAO-ARTE FUNDAZIOARI,410,3,7,50000,0,50000,40919.15
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,73604,KAPITAL TRANSFERENTZIAK BILBAO ARTE EDER MUSEOARI,410,3,7,167000,0,167000,153720
410,KULTURA,3341,ARTE ESZENIKOAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,15309,0,15309,7095.77
410,KULTURA,3341,ARTE ESZENIKOAK,12101,LANTOKI OSAGARRIA,410,3,1,6795,0,6795,4751.59
410,KULTURA,3341,ARTE ESZENIKOAK,12102,OSAGARRI BEREZIA,410,3,1,22288,0,22288,14500.44
410,KULTURA,3341,ARTE ESZENIKOAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,4155,0,4155,2388.64
410,KULTURA,3341,ARTE ESZENIKOAK,16001,GIZARTE SEGURANTZA,410,3,1,11014,0,11014,5506.68
410,KULTURA,3341,ARTE ESZENIKOAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,1148,0,1148,567.98
410,KULTURA,3341,ARTE ESZENIKOAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,13600,0,13600,16240.47
410,KULTURA,3341,ARTE ESZENIKOAK,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,410,3,2,15800,0,15800,17583.3
410,KULTURA,3341,ARTE ESZENIKOAK,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,410,3,2,100,0,100,0
410,KULTURA,3341,ARTE ESZENIKOAK,22199,BESTELAKO HORNIDURAK,410,3,2,3850,0,3850,6770.32
410,KULTURA,3341,ARTE ESZENIKOAK,22301,GARRAIOAK,410,3,2,4300,0,4300,580.8
410,KULTURA,3341,ARTE ESZENIKOAK,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,8000,0,8000,12234.83
410,KULTURA,3341,ARTE ESZENIKOAK,22605,BILERAK ETA BATZARRAK,410,3,2,3300,0,3300,2400.65
410,KULTURA,3341,ARTE ESZENIKOAK,22699,BESTELAKO GASTUAK,410,3,2,48050,0,48050,42910.64
410,KULTURA,3341,ARTE ESZENIKOAK,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,410,3,2,363350,0,363350,346937.67
410,KULTURA,3341,ARTE ESZENIKOAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,1000,0,1000,9960.97
410,KULTURA,3341,ARTE ESZENIKOAK,22713,KOMUNIKAZIO ETA IRUDI ZERBITZUAK EMATEA,410,3,2,0,0,0,0
410,KULTURA,3341,ARTE ESZENIKOAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,410,3,2,1500,0,1500,2438.9
410,KULTURA,3341,ARTE ESZENIKOAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,410,3,2,1000,0,1000,1046.99
410,KULTURA,3341,ARTE ESZENIKOAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,410,3,2,102050,0,102050,71545.19
410,KULTURA,3341,ARTE ESZENIKOAK,43303,TRANSFERENTZIA ARRUNTAK ARRIAGA ANTZOKIA KJZ SA-RA,410,3,4,5119300,0,5119300,5119300
410,KULTURA,3341,ARTE ESZENIKOAK,43602,TRANSFERENTZIA ARRUNTAK BILBAO 700 FUNDAZIORA,410,3,4,3020792,0,3020792,3020792
410,KULTURA,3341,ARTE ESZENIKOAK,43603,TRANSFERENTZIA ARRUNTAK BOS-ERA (J.C. DE ARRIAGA ),410,3,4,2421358,0,2421358,2421281
410,KULTURA,3341,ARTE ESZENIKOAK,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,410,3,4,12000,0,12000,12000
410,KULTURA,3341,ARTE ESZENIKOAK,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,410,3,4,212310,0,212310,209610
410,KULTURA,3341,ARTE ESZENIKOAK,73303,"KAPITAL TRANSFERENTZIAK ARRIAGA KJZ, SA-RI",410,3,7,290000,0,290000,289711.74
410,KULTURA,3341,ARTE ESZENIKOAK,73603,KAPITAL TRANSFERENTZIAK BOS-I (J.C. DE ARRIAGA PAT),410,3,7,17400,0,17400,17333.33
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,113730,0,113730,71623.66
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12101,LANTOKI OSAGARRIA,410,3,1,54075,0,54075,50943.08
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12102,OSAGARRI BEREZIA,410,3,1,144032,0,144032,117276.25
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,22233,0,22233,17606.95
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12104,HABOROKINAK,410,3,1,1550,0,1550,1636.52
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,410,3,1,0,0,0,23376.7
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,16001,GIZARTE SEGURANTZA,410,3,1,67622,0,67622,35385.93
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,6305,0,6305,4535.72
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,4500,0,4500,6008.86
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,410,3,2,19600,0,19600,1097.79
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22199,BESTELAKO HORNIDURAK,410,3,2,8000,0,8000,7086.93
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22301,GARRAIOAK,410,3,2,3000,0,3000,1219.97
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,4500,0,4500,21195.44
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22605,BILERAK ETA BATZARRAK,410,3,2,57500,1917.14,59417.14,87896.2
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22699,BESTELAKO GASTUAK,410,3,2,47000,0,47000,28576.03
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22702,SEGURTASUNA,410,3,2,0,0,0,763.7
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,410,3,2,190250,-1917.14,188332.86,144871.82
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,50000,0,50000,21835.84
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22712,ZERBITZU INFORMATIKOAK,410,3,2,600,0,600,0
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,410,3,2,9500,0,9500,13799.51
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,410,3,2,5000,0,5000,4289.45
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,410,3,2,4000,0,4000,5891.41
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,410,3,4,52520,0,52520,47770
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,410,3,4,131640,0,131640,131640
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,0,0,0,405.32
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,12101,LANTOKI OSAGARRIA,410,3,1,0,0,0,227.53
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,12102,OSAGARRI BEREZIA,410,3,1,0,0,0,437.18
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,2300,0,2300,1604.05
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,410,3,2,7950,0,7950,24616.6
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,410,3,2,3000,0,3000,0
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22199,BESTELAKO HORNIDURAK,410,3,2,9700,0,9700,2551.86
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22301,GARRAIOAK,410,3,2,11700,0,11700,13428.11
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,11800,0,11800,6971.17
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22605,BILERAK ETA BATZARRAK,410,3,2,16300,0,16300,22670.4
410,KULTURA,3343,KULTURAREN SUSTAPENA ETA ZABALKUNDEA AUZOETAN /HIRIAN,22606,GIZARTE ETA KULTUR JARDUERAK,410,3,2,300,0,300,0
