#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Crédito inicial 2017,Modificaciones 2017,Credito definitivo 2017,Obligado 2017
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",320,1,2,3000,0,3000,2500
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,23901,BESTELAKO KALTE-ORDAINAK. EPAIMAHAIKIDE JARDUTEA,320,1,2,1000,0,1000,768
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,23999,BESTELAKO KALTE-ORDAINAK,320,1,2,1000,0,1000,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,320,1,1,488594,0,488594,141790.2
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12101,LANTOKI OSAGARRIA,320,1,1,227174,0,227174,96940.75
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12102,OSAGARRI BEREZIA,320,1,1,566262,0,566262,238535.85
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12103,PRODUKTIBITATE OSAGARRIA,320,1,1,65455,0,65455,27316.16
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12104,HABOROKINAK,320,1,1,10528,0,10528,60308.24
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,320,1,1,0,0,0,28297.63
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,16001,GIZARTE SEGURANTZA,320,1,1,291561,0,291561,75318.64
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,16004,ELKARKIDETZAKO KUOTAK,320,1,1,21308,0,21308,9686.14
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,320,1,2,0,0,0,1035.76
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22199,BESTELAKO HORNIDURAK,320,1,2,2000,0,2000,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,320,1,2,2000,0,2000,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22603,PUBLIZITATEA ETA PROPAGANDA,320,1,2,9000,0,9000,1497.98
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22605,BILERAK ETA BATZARRAK,320,1,2,1000,0,1000,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22610,KALTE-ORDAINAK,320,1,2,1000,0,1000,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22699,BESTELAKO GASTUAK,320,1,2,3000,0,3000,138.65
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,320,1,2,1000,0,1000,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22707,AZTERLAN ETA LAN TEKNIKOAK,320,1,2,321000,100000,421000,123813.86
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22712,ZERBITZU INFORMATIKOAK,320,1,2,3000,0,3000,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22717,BIDAI AGENTZIETAKO ZERBITZUAK,320,1,2,1000,0,1000,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,320,1,2,40000,0,40000,836.41
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",320,1,2,1000,0,1000,0
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,64201,PLANEAMENDUA,320,1,6,280000,0,280000,0
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,320,1,1,652042,0,652042,194434.07
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12101,LANTOKI OSAGARRIA,320,1,1,287690,0,287690,122484.75
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12102,OSAGARRI BEREZIA,320,1,1,731386,0,731386,310547.2
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12103,PRODUKTIBITATE OSAGARRIA,320,1,1,89239,0,89239,35565.58
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12104,HABOROKINAK,320,1,1,2150,0,2150,36278.6
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,320,1,1,0,0,0,16914.24
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,16001,GIZARTE SEGURANTZA,320,1,1,388279,0,388279,102910.03
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,16004,ELKARKIDETZAKO KUOTAK,320,1,1,21930,0,21930,8021.7
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,22707,AZTERLAN ETA LAN TEKNIKOAK,320,1,2,0,0,0,568.7
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,22712,ZERBITZU INFORMATIKOAK,320,1,2,10000,0,10000,0
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,22718,ORDEZKO BURUTZAPENA,320,1,2,150000,96000,246000,12037.58
320,HIRI PLANGINTZA,1522,ERAIKUNTZEN KONTSERBAZIOA ETA BIRGAITZEA,78099,KAPITAL TRANSFERENTZIAK FAMILIEI,320,1,7,929750,0,929750,386022.54
320,HIRI PLANGINTZA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,60001,INBERTSIOAK ERABILERA OROKORRERAKO LURRETAN,320,1,6,220000,0,220000,0
320,HIRI PLANGINTZA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,68001,LURRAK ETA ONDARE ONDASUN NATURALAK,320,1,6,75000,0,75000,0
320,HIRI PLANGINTZA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,72001,KAPITAL TRANSFERENTZIAK BIZKAIKO FORU ALDUNDIARI,320,1,7,60000,0,60000,0
320,HIRI PLANGINTZA,1711,PARKEAK ETA LORATEGIAK,60001,INBERTSIOAK ERABILERA OROKORRERAKO LURRETAN,320,1,6,60000,0,60000,0
320,HIRI PLANGINTZA,3361,ONDARE HISTORIKO-ARTISTIKOAREN BABESA,78199,KAPITAL TRANSFERENTZIAK IRABAZI ASMORIK GABEKO ERAKUNDEEI,320,3,7,66250,0,66250,0
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,293053,0,293053,89795.73
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12101,LANTOKI OSAGARRIA,410,3,1,106832,0,106832,44158.5
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12102,OSAGARRI BEREZIA,410,3,1,271716,0,271716,116799.75
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,23662,0,23662,9734.02
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,410,3,1,0,0,0,2011.52
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,16001,GIZARTE SEGURANTZA,410,3,1,135576,0,135576,32424.48
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,16004,ELKARKIDETZAKO KUOTAK,410,3,1,6784,0,6784,2439.6
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,43102,BILBAOMUSIKA TEARENTZAKO TRANSFERENTZIA ARRUNTAK,410,3,4,2329177,0,2329177,1164588.5
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,73102,KAPITAL TRANSFERENTZIAK BILBAO MUSIKA TEA-RA,410,3,7,23000,0,23000,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,410,3,1,82378,0,82378,34323.9
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,410,3,1,87177,0,87177,36204.04
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,386397,0,386397,109328.25
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12101,LANTOKI OSAGARRIA,410,3,1,164543,0,164543,67533.12
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12102,OSAGARRI BEREZIA,410,3,1,483778,0,483778,200194.07
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,64828,0,64828,25316.27
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,410,3,1,0,0,0,4801.15
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,16001,GIZARTE SEGURANTZA,410,3,1,248229,0,248229,63340.45
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,20045,0,20045,7126
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22199,BESTELAKO HORNIDURAK,410,3,2,100,0,100,946.32
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22301,GARRAIOAK,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22408,ERANTZUKIZUN ZIBILEKO ASEGURUAK,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22601,KANONAK,410,3,2,7500,0,7500,1522.89
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,410,3,2,200,0,200,300
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,209000,0,209000,84731.82
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22605,BILERAK ETA BATZARRAK,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22607,BESTE ENTE BATZUETAKO PARTAIDETZA-KUOTAK,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22610,KALTE-ORDAINAK,410,3,2,500,0,500,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22699,BESTELAKO GASTUAK,410,3,2,5000,0,5000,3000
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22705,"ZAINTZA, GORDAILUAK ETA BILTEGIKO LANAK",410,3,2,300,0,300,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,100,0,100,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22712,ZERBITZU INFORMATIKOAK,410,3,2,48400,0,48400,14659.16
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22713,KOMUNIKAZIO ETA IRUDI ZERBITZUAK EMATEA,410,3,2,51650,0,51650,15730
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,410,3,2,2000,0,2000,716.33
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,410,3,2,1150,0,1150,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,410,3,2,19200,0,19200,0
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",410,3,2,2000,0,2000,3900
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,598296,0,598296,177841.66
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12101,LANTOKI OSAGARRIA,410,3,1,242284,0,242284,101896.83
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12102,OSAGARRI BEREZIA,410,3,1,711604,0,711604,299523.62
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,46290,0,46290,20626.34
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12104,HABOROKINAK,410,3,1,0,0,0,74.03
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,410,3,1,0,0,0,7641.08
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,16001,GIZARTE SEGURANTZA,410,3,1,391178,0,391178,102670.77
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,15951,0,15951,5940.05
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,6000,0,6000,4275
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,21401,ALTZARIEN ETA TRESNEN IRAUNARAZPENA,410,3,2,1000,0,1000,223.85
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,410,3,2,23420,0,23420,11012.96
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22002,"PRENTSA, ALDIZKARIAK, LIBURUAK ETA ARGITALPENAK",410,3,2,89000,0,89000,34757.63
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22114,MATERIAL TEKNIKO ETA BEREZIAREN HORNIDURA,410,3,2,11000,0,11000,2246.44
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22199,BESTELAKO HORNIDURAK,410,3,2,2500,0,2500,678.81
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22301,GARRAIOAK,410,3,2,1000,0,1000,0
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22499,BESTE ARRISKU BATZUETARAKO ASEGURUAK,410,3,2,500,0,500,0
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22601,KANONAK,410,3,2,3500,0,3500,0
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,14000,0,14000,6401.11
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22605,BILERAK ETA BATZARRAK,410,3,2,14000,0,14000,1032.22
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22607,BESTE ENTE BATZUETAKO PARTAIDETZA-KUOTAK,410,3,2,500,0,500,400
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22699,BESTELAKO GASTUAK,410,3,2,11250,0,11250,3352.82
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,410,3,2,131000,0,131000,24694.5
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22705,"ZAINTZA, GORDAILUAK ETA BILTEGIKO LANAK",410,3,2,50000,0,50000,17823.64
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,49000,0,49000,11816.16
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22712,ZERBITZU INFORMATIKOAK,410,3,2,26420,0,26420,7959.77
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22715,ERABILTZAILENGANAKO LAGUNTZA ZERBITZUAK,410,3,2,21780,0,21780,8083.43
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,410,3,2,500,0,500,0
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,410,3,2,500,0,500,51.33
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,22759,LIBURUTEGI ZERBITZUAK,410,3,2,11100,0,11100,1435.72
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",410,3,2,600,0,600,600
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,62801,ZERBITZU PUBLIKORAKO FUNTS BIBLIOGRAFIKOAK,410,3,6,229000,0,229000,99431.12
410,KULTURA,3321,LIBURUTEGI PUBLIKOAK,62901,ZERBITZU PUBLIKORAKO BESTE INBERTSIO BATZUK,410,3,6,22000,0,22000,0
410,KULTURA,3322,AGIRITEGIAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,136864,0,136864,35378.08
410,KULTURA,3322,AGIRITEGIAK,12101,LANTOKI OSAGARRIA,410,3,1,55014,0,55014,20055.9
410,KULTURA,3322,AGIRITEGIAK,12102,OSAGARRI BEREZIA,410,3,1,153188,0,153188,55334.91
410,KULTURA,3322,AGIRITEGIAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,17007,0,17007,6705.79
410,KULTURA,3322,AGIRITEGIAK,12104,HABOROKINAK,410,3,1,0,0,0,2210.89
410,KULTURA,3322,AGIRITEGIAK,12105,PRESTAZIOAK ETA OSAGARRIAK ALDI BATERAKO EZINTASUNAK,410,3,1,0,0,0,5189.4
410,KULTURA,3322,AGIRITEGIAK,16001,GIZARTE SEGURANTZA,410,3,1,90332,0,90332,21508.47
410,KULTURA,3322,AGIRITEGIAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,4544,0,4544,2243.9
410,KULTURA,3322,AGIRITEGIAK,22114,MATERIAL TEKNIKO ETA BEREZIAREN HORNIDURA,410,3,2,5300,0,5300,386.96
410,KULTURA,3322,AGIRITEGIAK,22699,BESTELAKO GASTUAK,410,3,2,400,0,400,200
410,KULTURA,3322,AGIRITEGIAK,22705,"ZAINTZA, GORDAILUAK ETA BILTEGIKO LANAK",410,3,2,349030,0,349030,106585.79
410,KULTURA,3322,AGIRITEGIAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,22000,0,22000,8107
410,KULTURA,3322,AGIRITEGIAK,22712,ZERBITZU INFORMATIKOAK,410,3,2,16500,0,16500,5725.87
410,KULTURA,3322,AGIRITEGIAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,410,3,2,300,0,300,0
410,KULTURA,3322,AGIRITEGIAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",410,3,2,500,0,500,200
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,43504,BILBAO BIZKAIA MUSEOARI TRANSFERENTZIA ARRUNTA,410,3,4,900000,0,900000,450000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,43601,TRANSFERENTZIA ARRUNTAK BILBAO ARTE FUNDAZIORA,410,3,4,836000,0,836000,418000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,43604,TRANSFERENTZIA ARRUNTAK BILBAO ARTE EDER MUSEORA,410,3,4,1455000,0,1455000,727500
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,43609,TRANSFERENTZIA ARRUNTAK GUGGENHEIM MUSEORA,410,3,4,250000,0,250000,250000
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,73504,KAPITAL TRANSFERENTZIAK BILBAO BIZKAIA MUSEOEI,410,3,7,400000,0,400000,0
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,73601,KAPITAL TRANSFERENTZIAK BILBAO-ARTE FUNDAZIOARI,410,3,7,50000,0,50000,0
410,KULTURA,3331,MUSEOAK ETA ARTE PLASTIKOAK,73604,KAPITAL TRANSFERENTZIAK BILBAO ARTE EDER MUSEOARI,410,3,7,131800,0,131800,100000
410,KULTURA,3341,ARTE ESZENIKOAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,12100,0,12100,1016.4
410,KULTURA,3341,ARTE ESZENIKOAK,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,410,3,2,10200,0,10200,1064.8
410,KULTURA,3341,ARTE ESZENIKOAK,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,410,3,2,6200,0,6200,0
410,KULTURA,3341,ARTE ESZENIKOAK,22199,BESTELAKO HORNIDURAK,410,3,2,3450,0,3450,2444.2
410,KULTURA,3341,ARTE ESZENIKOAK,22301,GARRAIOAK,410,3,2,4800,0,4800,193.6
410,KULTURA,3341,ARTE ESZENIKOAK,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,12100,0,12100,2522.85
410,KULTURA,3341,ARTE ESZENIKOAK,22605,BILERAK ETA BATZARRAK,410,3,2,2900,0,2900,1557.18
410,KULTURA,3341,ARTE ESZENIKOAK,22699,BESTELAKO GASTUAK,410,3,2,42850,0,42850,12808.18
410,KULTURA,3341,ARTE ESZENIKOAK,22702,SEGURTASUNA,410,3,2,0,0,0,0
410,KULTURA,3341,ARTE ESZENIKOAK,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,410,3,2,399650,0,399650,29410.05
410,KULTURA,3341,ARTE ESZENIKOAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,600,0,600,0
410,KULTURA,3341,ARTE ESZENIKOAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,410,3,2,1500,0,1500,161.84
410,KULTURA,3341,ARTE ESZENIKOAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,410,3,2,1000,0,1000,0
410,KULTURA,3341,ARTE ESZENIKOAK,22723,ZERBITZUAK:ARGIAK ETA SOINUAK,410,3,2,115250,0,115250,2357.08
410,KULTURA,3341,ARTE ESZENIKOAK,43303,TRANSFERENTZIA ARRUNTAK ARRIAGA ANTZOKIA KJZ SA-RA,410,3,4,5204400,0,5204400,2602200
410,KULTURA,3341,ARTE ESZENIKOAK,43602,TRANSFERENTZIA ARRUNTAK BILBAO 700 FUNDAZIORA,410,3,4,2870792,0,2870792,2210396
410,KULTURA,3341,ARTE ESZENIKOAK,43603,TRANSFERENTZIA ARRUNTAK BOS-ERA (J.C. DE ARRIAGA ),410,3,4,2431558,0,2431558,1215779
410,KULTURA,3341,ARTE ESZENIKOAK,48099,BESTE TRANSFERENTZIA ARRUNT BATZUK FAMILIEI,410,3,4,12000,0,12000,0
410,KULTURA,3341,ARTE ESZENIKOAK,48199,BESTE TRANSFERENTZIA ARRUNT BATZUK IRABAZI ASMORIK GABEKO ERAKUNDEETARA,410,3,4,247310,0,247310,168310
410,KULTURA,3341,ARTE ESZENIKOAK,73303,"KAPITAL TRANSFERENTZIAK ARRIAGA KJZ, SA-RI",410,3,7,250000,0,250000,0
410,KULTURA,3341,ARTE ESZENIKOAK,73603,KAPITAL TRANSFERENTZIAK BOS-I (J.C. DE ARRIAGA PAT),410,3,7,3400,0,3400,0
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,68592,0,68592,20772.55
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12101,LANTOKI OSAGARRIA,410,3,1,33690,0,33690,14036.7
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12102,OSAGARRI BEREZIA,410,3,1,77168,0,77168,32152.85
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,9891,0,9891,4120.3
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,12104,HABOROKINAK,410,3,1,1535,0,1535,639.35
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,16001,GIZARTE SEGURANTZA,410,3,1,34642,0,34642,8505.66
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,16004,ELKARKIDETZAKO KUOTAK,410,3,1,2832,0,2832,1018.4
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,410,3,2,4500,0,4500,0
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,410,3,2,19600,0,19600,2014.65
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22199,BESTELAKO HORNIDURAK,410,3,2,8000,0,8000,594
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22301,GARRAIOAK,410,3,2,3000,0,3000,31.5
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22603,PUBLIZITATEA ETA PROPAGANDA,410,3,2,4500,0,4500,4314.86
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22605,BILERAK ETA BATZARRAK,410,3,2,57500,0,57500,14144.7
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22699,BESTELAKO GASTUAK,410,3,2,47000,0,47000,3405.11
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,410,3,2,240250,0,240250,61127.9
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22707,AZTERLAN ETA LAN TEKNIKOAK,410,3,2,50000,0,50000,363
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22712,ZERBITZU INFORMATIKOAK,410,3,2,600,0,600,0
410,KULTURA,3342,ESZENIKOAK EZ DIREN KULTUR JARDUERAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,410,3,2,9500,0,9500,16112.64
