#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Presupuesto inicial (Proyecto Ppto.)
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1601,ESTOLDERIA,16004,ELKARKIDETZAKO KUOTAK,310,1,1,2665
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1601,ESTOLDERIA,21001,AZPIEGITUREN ETA ONDASUN NATURALEN IRAUNARAZPENA,310,1,2,4520323
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1611,UREN HORNIDURA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,310,1,1,257952
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1611,UREN HORNIDURA,12101,LANTOKI OSAGARRIA,310,1,1,88355
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1611,UREN HORNIDURA,12102,OSAGARRI BEREZIA,310,1,1,305797
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1611,UREN HORNIDURA,12103,PRODUKTIBITATE OSAGARRIA,310,1,1,55177
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1611,UREN HORNIDURA,12104,HABOROKINAK,310,1,1,6936
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1611,UREN HORNIDURA,16001,GIZARTE SEGURANTZA,310,1,1,171810
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1611,UREN HORNIDURA,16004,ELKARKIDETZAKO KUOTAK,310,1,1,14850
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1611,UREN HORNIDURA,42101,UREN PARTZUERGOARENTZAKO TRANSFERENTZIA ARRUNTAK,310,1,4,2128700
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1611,UREN HORNIDURA,72101,KAPITAL TRANSFERENTZIAK UREN PARTZUERGOARI,310,1,7,300000
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1621,HONDAKINEN BILKETA,22701,"GARBIKETA, DESINFEKZIO ETA ZABOR-BILKETA",310,1,2,19522730
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1623,HONDAKINEN TRATAMENDUA,22504,ESTATUAREN TRIBUTUAK,310,1,2,450
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1623,HONDAKINEN TRATAMENDUA,22701,"GARBIKETA, DESINFEKZIO ETA ZABOR-BILKETA",310,1,2,7490234
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1631,BIDEAK GARBITZEA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,310,1,1,196780
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1631,BIDEAK GARBITZEA,12101,LANTOKI OSAGARRIA,310,1,1,86228
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1631,BIDEAK GARBITZEA,12102,OSAGARRI BEREZIA,310,1,1,239899
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1631,BIDEAK GARBITZEA,12103,PRODUKTIBITATE OSAGARRIA,310,1,1,33697
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1631,BIDEAK GARBITZEA,16001,GIZARTE SEGURANTZA,310,1,1,120769
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1631,BIDEAK GARBITZEA,16004,ELKARKIDETZAKO KUOTAK,310,1,1,10363
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1631,BIDEAK GARBITZEA,22701,"GARBIKETA, DESINFEKZIO ETA ZABOR-BILKETA",310,1,2,27065013
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,310,1,1,83202
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,310,1,1,173094
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,310,1,1,524495
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,12101,LANTOKI OSAGARRIA,310,1,1,248604
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,12102,OSAGARRI BEREZIA,310,1,1,658620
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,12103,PRODUKTIBITATE OSAGARRIA,310,1,1,51005
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,16001,GIZARTE SEGURANTZA,310,1,1,366658
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,16004,ELKARKIDETZAKO KUOTAK,310,1,1,18419
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,20001,LURSAILEN ETA ONDASUN NATURALEN ERRENTAMENDUA,310,1,2,611
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22199,BESTELAKO HORNIDURAK,310,1,2,3600
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,310,1,2,900
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22610,KALTE-ORDAINAK,310,1,2,228726
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22699,BESTELAKO GASTUAK,310,1,2,8911
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22707,AZTERLAN ETA LAN TEKNIKOAK,310,1,2,350000
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22712,ZERBITZU INFORMATIKOAK,310,1,2,29100
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22713,KOMUNIKAZIO ETA IRUDI ZERBITZUAK EMATEA,310,1,2,104544
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,310,1,2,3850
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1632,KOMUNITATE MAILAKO ONGIZATEKO ZERBITZU OROKORRAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",310,1,2,1700
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1651,KALE-ARGITERIA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,310,1,1,135290
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1651,KALE-ARGITERIA,12101,LANTOKI OSAGARRIA,310,1,1,50556
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1651,KALE-ARGITERIA,12102,OSAGARRI BEREZIA,310,1,1,144072
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1651,KALE-ARGITERIA,12103,PRODUKTIBITATE OSAGARRIA,310,1,1,27578
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1651,KALE-ARGITERIA,12104,HABOROKINAK,310,1,1,930
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1651,KALE-ARGITERIA,16001,GIZARTE SEGURANTZA,310,1,1,84457
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1651,KALE-ARGITERIA,16004,ELKARKIDETZAKO KUOTAK,310,1,1,2101
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1651,KALE-ARGITERIA,21001,AZPIEGITUREN ETA ONDASUN NATURALEN IRAUNARAZPENA,310,1,2,4033887
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1651,KALE-ARGITERIA,60101,ERABILERA OROKORRERAKO AZPIEGITURA ETA URBANIZAZIOA,310,1,6,400000
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1661,HONDAKIN-UREN EBAKUAZIOA ETA TRATAMENDUA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,310,1,1,100610
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1661,HONDAKIN-UREN EBAKUAZIOA ETA TRATAMENDUA,12101,LANTOKI OSAGARRIA,310,1,1,38431
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1661,HONDAKIN-UREN EBAKUAZIOA ETA TRATAMENDUA,12102,OSAGARRI BEREZIA,310,1,1,123183
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1661,HONDAKIN-UREN EBAKUAZIOA ETA TRATAMENDUA,12103,PRODUKTIBITATE OSAGARRIA,310,1,1,17094
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1661,HONDAKIN-UREN EBAKUAZIOA ETA TRATAMENDUA,16001,GIZARTE SEGURANTZA,310,1,1,72840
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1661,HONDAKIN-UREN EBAKUAZIOA ETA TRATAMENDUA,16004,ELKARKIDETZAKO KUOTAK,310,1,1,4785
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1661,HONDAKIN-UREN EBAKUAZIOA ETA TRATAMENDUA,20101,ERAIKINEN ETA BESTELAKO ERAIKUNTZEN ERRENTAMENDUA,310,1,2,5038167
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1661,HONDAKIN-UREN EBAKUAZIOA ETA TRATAMENDUA,21001,AZPIEGITUREN ETA ONDASUN NATURALEN IRAUNARAZPENA,310,1,2,21659
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,310,1,1,206854
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,12101,LANTOKI OSAGARRIA,310,1,1,72703
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,12102,OSAGARRI BEREZIA,310,1,1,221225
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,12103,PRODUKTIBITATE OSAGARRIA,310,1,1,45908
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,12104,HABOROKINAK,310,1,1,1282
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,16001,GIZARTE SEGURANTZA,310,1,1,130335
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,16004,ELKARKIDETZAKO KUOTAK,310,1,1,4972
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,21001,AZPIEGITUREN ETA ONDASUN NATURALEN IRAUNARAZPENA,310,1,2,7481646
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",1711,PARKEAK ETA LORATEGIAK,60101,ERABILERA OROKORRERAKO AZPIEGITURA ETA URBANIZAZIOA,310,1,6,670000
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,310,9,1,52103
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,12101,LANTOKI OSAGARRIA,310,9,1,21959
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,12102,OSAGARRI BEREZIA,310,9,1,57438
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,12103,PRODUKTIBITATE OSAGARRIA,310,9,1,12883
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,16001,GIZARTE SEGURANTZA,310,9,1,32701
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,16004,ELKARKIDETZAKO KUOTAK,310,9,1,2288
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,62201,ZERBITZU PUBLIKORAKO ERAIKINAK ETA BESTE ERAIKUNTZA BATZUK,310,9,6,2363846
310,"OBRA,ZERBITZU, HIRI ERABERRITZE, ESPAZIO PUBLIKOA",9209,ZERBITZUETAKO GASTU KOMUNAK,68201,ERAIKINAK ETA BESTE ONDARE ERAIKUNTZA BATZUK,310,9,6,6259046
319,OBRA ETA ZERBITZUAK. BARRUTIAK,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,60101,ERABILERA OROKORRERAKO AZPIEGITURA ETA URBANIZAZIOA,319,1,6,12082000
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,320,1,1,70685
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,320,1,1,86754
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,320,1,1,683730
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,12101,LANTOKI OSAGARRIA,320,1,1,304210
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,12102,OSAGARRI BEREZIA,320,1,1,775311
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,12103,PRODUKTIBITATE OSAGARRIA,320,1,1,105159
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,12104,HABOROKINAK,320,1,1,2906
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,16001,GIZARTE SEGURANTZA,320,1,1,455709
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,16004,ELKARKIDETZAKO KUOTAK,320,1,1,23330
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,320,1,2,400
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,21901,BESTELAKO IBILGETU MATERIALAREN IRAUNARAZPENA,320,1,2,2000
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22003,MATERIAL INFORMATIKO INBENTARIAEZINA,320,1,2,2700
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22199,BESTELAKO HORNIDURAK,320,1,2,2500
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22301,GARRAIOAK,320,1,2,500
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,320,1,2,800
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22603,PUBLIZITATEA ETA PROPAGANDA,320,1,2,75600
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22604,GASTU JURIDIKOAK,320,1,2,1000
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22605,BILERAK ETA BATZARRAK,320,1,2,1000
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22610,KALTE-ORDAINAK,320,1,2,1000
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22699,BESTELAKO GASTUAK,320,1,2,10000
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,320,1,2,500
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22707,AZTERLAN ETA LAN TEKNIKOAK,320,1,2,2000
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22712,ZERBITZU INFORMATIKOAK,320,1,2,1000
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22717,BIDAI AGENTZIETAKO ZERBITZUAK,320,1,2,1000
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,320,1,2,1000
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,22799,KANPOKO ENPRESEK EGINDAKO BESTELAKO LANAK,320,1,2,4800
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",320,1,2,3000
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,23901,BESTELAKO KALTE-ORDAINAK. EPAIMAHAIKIDE JARDUTEA,320,1,2,1000
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,23999,BESTELAKO KALTE-ORDAINAK,320,1,2,800
320,HIRI PLANGINTZA,1502,HIRIGINTZAREN ZERBITZU OROKORRAK,62304,ZERBITZU PUBLIKORAKO TRESNAK ETA LANABESAK,320,1,6,50000
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,320,1,1,447463
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12101,LANTOKI OSAGARRIA,320,1,1,207934
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12102,OSAGARRI BEREZIA,320,1,1,530699
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12103,PRODUKTIBITATE OSAGARRIA,320,1,1,57216
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,12104,HABOROKINAK,320,1,1,4175
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,16001,GIZARTE SEGURANTZA,320,1,1,283231
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,16004,ELKARKIDETZAKO KUOTAK,320,1,1,21712
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,20901,BESTELAKO IBILGETU MATERIALAREN ERRENTAMENDUA,320,1,2,1000
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22199,BESTELAKO HORNIDURAK,320,1,2,1500
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22602,PROTOKOLO ETA ORDEZKARITZAKO ARRETA,320,1,2,2000
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22603,PUBLIZITATEA ETA PROPAGANDA,320,1,2,2000
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22605,BILERAK ETA BATZARRAK,320,1,2,2000
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22610,KALTE-ORDAINAK,320,1,2,2000
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22699,BESTELAKO GASTUAK,320,1,2,4500
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22704,GIZARTE ETA KULTUR ARLOKO KONTRATUAK,320,1,2,1500
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22707,AZTERLAN ETA LAN TEKNIKOAK,320,1,2,271000
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22712,ZERBITZU INFORMATIKOAK,320,1,2,1500
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22717,BIDAI AGENTZIETAKO ZERBITZUAK,320,1,2,8000
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,22720,ITZULPEN ETA INTERPRETARITZA ZERBITZUAK,320,1,2,2000
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,23001,"BIDAI SARIAK, PERTSONALAREN GARRAIOA ETA LOKOMOZIOA",320,1,2,2000
320,HIRI PLANGINTZA,1511,HIRIGINTZA PLANEAMENDUA,64201,PLANEAMENDUA,320,1,6,564700
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,320,1,1,660645
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12101,LANTOKI OSAGARRIA,320,1,1,292966
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12102,OSAGARRI BEREZIA,320,1,1,744923
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12103,PRODUKTIBITATE OSAGARRIA,320,1,1,88852
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,12104,HABOROKINAK,320,1,1,2172
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,16001,GIZARTE SEGURANTZA,320,1,1,403773
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,16004,ELKARKIDETZAKO KUOTAK,320,1,1,23045
320,HIRI PLANGINTZA,1512,ERAIKUNTZA ERREGIMENA,22718,ORDEZKO BURUTZAPENA,320,1,2,171400
320,HIRI PLANGINTZA,1513,EKIPAMENDUETARAKO HIRIGINTZA ARLOKO HORNIDURAK,60001,INBERTSIOAK ERABILERA OROKORRERAKO LURRETAN,320,1,6,108000
320,HIRI PLANGINTZA,1522,ERAIKUNTZEN KONTSERBAZIOA ETA BIRGAITZEA,78099,KAPITAL TRANSFERENTZIAK FAMILIEI,320,1,7,929785
320,HIRI PLANGINTZA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,60001,INBERTSIOAK ERABILERA OROKORRERAKO LURRETAN,320,1,6,1269000
320,HIRI PLANGINTZA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,68001,LURRAK ETA ONDARE ONDASUN NATURALAK,320,1,6,177000
320,HIRI PLANGINTZA,1533,HIRIKO ESPAZIOEN URBANIZAZIOA ETA HORIETAKO AZPIEGITURAK,72001,KAPITAL TRANSFERENTZIAK BIZKAIKO FORU ALDUNDIARI,320,1,7,55000
320,HIRI PLANGINTZA,3361,ONDARE HISTORIKO-ARTISTIKOAREN BABESA,78099,KAPITAL TRANSFERENTZIAK FAMILIEI,320,3,7,3000
320,HIRI PLANGINTZA,3361,ONDARE HISTORIKO-ARTISTIKOAREN BABESA,78199,KAPITAL TRANSFERENTZIAK IRABAZI ASMORIK GABEKO ERAKUNDEEI,320,3,7,138515
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,298513
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12101,LANTOKI OSAGARRIA,410,3,1,107900
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12102,OSAGARRI BEREZIA,410,3,1,274432
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,12103,PRODUKTIBITATE OSAGARRIA,410,3,1,24826
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,16001,GIZARTE SEGURANTZA,410,3,1,141131
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,16004,ELKARKIDETZAKO KUOTAK,410,3,1,6832
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,43102,BILBAOMUSIKA TEARENTZAKO TRANSFERENTZIA ARRUNTAK,410,3,4,2376059
410,KULTURA,3262,MUSIKA IRAKASKUNTZA,73102,KAPITAL TRANSFERENTZIAK BILBAO MUSIKA TEA-RA,410,3,7,32300
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,10001,GOI KARGUEN OINARRIZKO SOLDATAK ETA BESTELAKO LANSARIAK,410,3,1,83202
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,11001,KABINETEETAKO ALDI BAT. PERTSONALAREN OINARRIZKO SOLDATAK ETA BESTE LANSARIAK,410,3,1,88257
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12001,FUNTZIONARIOEN OINARRIZKO SOLDATAK,410,3,1,390891
410,KULTURA,3301,KULTURAREN ARLOKO ZERBITZU OROKORRAK,12101,LANTOKI OSAGARRIA,410,3,1,166183
